Review_Id,User_Name,User_Image,Comment,Thumbs_Up_Count,Version,Review_Created_At,Sort_Order
71d1e06a-d362-4e69-9074-d797c6edabfe,Darren Knights,https://play-lh.googleusercontent.com/a-/ACNPEu9zf2Qhkn7gd_mXay3K6uH3qlf4r6APZR_dNsqf,"2 stars because the refresh is 100% annoying. I could be 20 tweets deep on someone's else page and then it'll auto refresh and scroll to the top. And no, going into accessibility to turn off the motion, don't work. Why is that if that's what it's there for. It only shows incompetence, because everyone's complaining about it, with no resolution being done.",5878,9.38.0-release.0,19-04-2022 23:40,most_relevant
effbb375-1d09-4b78-825d-b4603d36b6cd,Клабисот,https://play-lh.googleusercontent.com/a/ALm5wu0273EtI2U2vwA41bsf_50BgmpFUAh-QNcYB4eAzq8=mo,"For a long time there is still bad image saving, that won't save the image unless it fully loads on screen. All normal applications are saving images when you press that button waiting when it loads fully, but there you need to press ""save"" like 20 times getting ""image could not be saved"" because you won't know if you can do it yet. The most annoying thing, yet, the easiest thing to fix. Lazy?",2589,9.63.0-release.0,21-10-2022 19:07,most_relevant
f7768351-73c8-4666-8216-00ca4aabe7a6,Charizze Alpechi,https://play-lh.googleusercontent.com/a/ALm5wu1rffljvEVA7MCMOyES6SItDgBDREeAewu8Vtw1WA=mo,I use this app a lot and it bothers me how profile pictures are pixelated as well as pictures on the timeline. You have to click on it and enlarge the picture to see it in HD. Checked it on mobile web and it was all good – no pixelation whatsoever. A bit buggy too in terms of audio from a previous video playing even though I'm already on a different tweet. Embedding videos are way harder now. I hope these can be fixed soon. :(,351,9.65.1-release.0,31-10-2022 20:16,most_relevant
0c4abfaa-910c-4c04-b649-ef267a9c22e6,Burak Bölük,https://play-lh.googleusercontent.com/a/ALm5wu3jB2-KVCzmEWSjmu4zvl639OXKbX8KUzxIYKtP=mo,"New UI is terrible. Videos start playing even if one pixel of it is visible on the screen. When we open videos, double tapping likes them. Previously, this was forwars/backward. Changing the behavior of an existing function is a terrible product decision. And sound keeps playing sometimes even if the video is not on the screen anymore. Just horrible.",3414,9.62.0-release.0,12-10-2022 05:48,most_relevant
138a768f-b24a-4935-b32f-77cdefc1c31c,Anders Petershagen Åsbø (Potteplante),https://play-lh.googleusercontent.com/a-/ACNPEu8aBxflikNSkcrdHR-dBT7hTA446zzl1lt6eTxAjg,"Auto generated captions are on by default, and has to be manually disabled for each video. Which can only be done by exiting full-screen view of the video and tapping the button that only shows on the video preview. However, the button does not appear if the video preview is in a quote retweet or reply, so you have to click on the tweet containing the video first, but not the video itself. Who thought pushing this half-baked, unfinished feature to the release version was a good idea?",656,9.56.2-release.0,31-08-2022 01:44,most_relevant
96a27bd4-011a-4055-8a0a-37906882be7b,Bryan Austin,https://play-lh.googleusercontent.com/a/ALm5wu0XLvvk3yT1YL2b-8WM9lgoeeqQ7LZJPj6A83bHGw=mo,"When I reply to a tweet directly from the main feed I don't want it opening that tweet page. I want it to stay on the main feed like it used to. Something is definitely wrong with the app, the keyboard pops up after replying, and it takes far too many taps to get back to the main feed after replying to a tweet. You need to revert back to an early October build or September.",52,9.63.0-release.0,24-10-2022 23:41,most_relevant
ffcacd72-ec66-4c96-ba2a-b5c05c63280e,S,https://play-lh.googleusercontent.com/a/ALm5wu0bYhpDqqyx-mE7QrqYcvq8DjOzOIHFH-v5Dqw8=mo,"Didn't want to go public, but #1: if I try to contact support I get redirected to a list of issues that are not remotely relevant, or errors sending forms. #2: notifications for updates on reported accounts cannot be opened 90% of the time. #3: if I go to side accounts, my main account always shows two new notifications. No new DMs or activity there when I check. #Feature, not bug: not being able to turn off notifications for recommended content is awful. I know what I want to see.",185,9.56.2-release.0,30-08-2022 16:30,most_relevant
2b45e82e-cbb4-4ebe-a4d4-c81fb2212cc1,Michael Pearson,https://play-lh.googleusercontent.com/a-/ACNPEu8LiqPVG4Im_L2FX5XQwvDV_2N_hTedwHbHL7s06w,"It's fine, but chat is annoying. If you send a message before the preview of a link loads, it sends it without the link entirely. If you somehow are able to use voice to type out messages, it collapses the message when you switch to regular typing so you have to open it again... Extremely annoying. And the company is run by deranged, Marxist cry-bullies.",299,9.63.0-release.0,16-10-2022 00:49,most_relevant
2afc220c-03e0-43ae-adc6-0a5c94b6e3c3,Danyelle Boggess,https://play-lh.googleusercontent.com/a/ALm5wu28r2oBkNF_ehFAH1FwWKyfItD1kKjYuXRrSWSXVA=mo,"Having twitter communities and spaces is great and all but I think those and other updates are not making this app as functional anymore. It takes me more than one tap to see a tweet. If I do get to see the tweet, it won't show the replies, there'll be an error it says. I tap on the quote retweets and it says the same thing. I erased to make some more space on my phone to see if that would change things, it didn't, it only made the scrolling better. Please fix this and countless other issues.",2476,9.64.0-release.0,22-10-2022 06:26,most_relevant
fcdaf8bc-9a1a-4e17-812b-3793d2460ab7,mina potato,https://play-lh.googleusercontent.com/a/ALm5wu1QXomkVSDOiC-zCurVZmg1ZV1neJhqRS83U_5S=mo,"Why on earth would you remove the option to long press on a caption to copy it and embed the video/picture for Android ? also the captions are a great addition but it would be better if they actually worked and could actually be turned off when they don't work. whenever I press them off they return and take off half of the screen AND don't actually translate since most of what I watch isn't English so it's a constant of ""couldn't transcribe audio."" every update has been a disappointment.",231,9.56.2-release.0,26-08-2022 10:38,most_relevant
854b3f66-05c0-4643-b4a0-2b49aeb09f88,Lily Barr,https://play-lh.googleusercontent.com/a-/ACNPEu-JeL2FSHvY4bpJdUcbUK_XJjG3Y3lgWrl4VCF9sw,"I like the app but whenever I want to watch a video without going into it, the sound is not working. It's completely silent. When I'm scrolling through accounts with lots of videos it'll be really annoying to go back to the start whenever it resets.. FIX THIS!!!",50,9.64.0-release.0,23-10-2022 20:12,most_relevant
977d5971-cda5-469a-bb77-7f5447ef6441,Afif Zulkifli,https://play-lh.googleusercontent.com/a-/ACNPEu-Gk97sXQ4up1zRriZ2FqgEcMb8CPrAtuknnAbjrA,"I'm using Samsung Note 10 plus, but still lagging. Other apps is okay, except for twitter. All function on twitter is lagging. DM, Home, Space, many more. Please fix it. + i don't know what's wrong. It's loading too much longer. I thought it's my provider problem. But when i'm scrolling instagram, facebook, and others apps, it's perfectly fine. Only twitter that took too much to loading. Same goes when i'm using wifi. Other apps is fine. Except for twitter. Fix it!",11,9.65.1-release.0,31-10-2022 14:10,most_relevant
5bbae8b2-4010-4b78-b1d8-a889ff6e35a4,Oephel,https://play-lh.googleusercontent.com/a-/ACNPEu8vop4GT-u0uUYcKNsmhtWQg_FzhQNFUubACGEaRA,"Terrible update, just bring back the old one there is too many problems with this update and alot of glitches specially with videos, sometimes two videos are playing at ones, if you opened a video you need to keeo clocking on it to start playing, why there is no double tap on the side to have 5sec backwards or forwards, if you want to exit the video you have to tap on the top left corner instead of scrolling down and all that is just horrible",38,9.64.0-release.0,23-10-2022 15:45,most_relevant
5597c4bc-4ac2-4bba-9981-21a744beb24b,Alex M,https://play-lh.googleusercontent.com/a-/ACNPEu_PTLj66Dpp78PNKeuHL0WyYHiP5a1w1ElOD-3qNw,"New update is terrible! A week or two ago I lost the ability to post video from my phone and can no longer select multiple images at once, plus when I select images it defaults to the twitter photo album instead of recent or my whole gallery... It's worse in every way for posting content from my android phone now and that makes me want to use it much less. Why? Why break this? Who does this help? X,x",416,9.58.2-release.0,28-09-2022 23:33,most_relevant
27e97677-c401-4848-8509-58cd944cd5ad,Lionel Sibanda,https://play-lh.googleusercontent.com/a-/ACNPEu_J1AIE6e4IUP9tuhxH0637cUF0f-zzpj8J3no9PPA,"changed my country in the settings and it locked me out of my account, I've submitted verification documents like three times and it's been over a week. I tried to create a new account w/ a different email and it tells me to verify it but it always says ""something went wrong"". don't know what you lot have done but you've ruined my favourite social media app. edit: captions issue was fixed but still haven't retrieved my account, upgraded to 2 stars",309,9.62.0-release.0,12-10-2022 12:49,most_relevant
64b19bb7-5f73-4ee6-84d0-e3e3fcaf3530,jack Wimberly,https://play-lh.googleusercontent.com/a/ALm5wu36wHNfaVn8m6uHEwBNpogdD56_Cn9_WXYTS0u0=mo,Please stop messing with whatever you keep messing with. The only part of the app that works now is the message tab. I have to quickly click it like fifteen times or the app will automatically close. This is like the third time this year on android this bug has happened.,15,9.65.0-release.0,26-10-2022 10:39,most_relevant
90767b51-5674-411d-b983-149d69081340,shawn duquette,https://play-lh.googleusercontent.com/a/ALm5wu0mw923X4d5xnZ45vmisglSz5IWRRpYlOKkKSfY=mo,Their new complaint system for android It's absolutely garbage and terrible doesn't work properly or glitches out need to fix it maybe I'll give them a 3 or 4 then . The old one was way easier this new 1 is fing garbage Doesn't work or work properly Or is not easy to use. Not happy at all with any of these companies making it harder to let them know about the stuff going on their applications or not being able to do more about it or put a stop.,15,9.63.0-release.0,17-10-2022 02:45,most_relevant
39909a20-1e67-456b-9f7a-c340e4e10974,Lauren W,https://play-lh.googleusercontent.com/a/ALm5wu3MMkR_yx24rv-C3hJcuxbvDTZCcb4SVVq_vCo0=mo,App now tries to play videos as you scroll. Sound blips and then cuts off after a beat. Startling and unnecessary. It would be great to have a back button near the bottom where your thumb can reach...phones are really tall these days.,10,9.64.0-release.0,24-10-2022 04:51,most_relevant
5e433080-48a6-471c-9252-5f2fd78f734a,Ray Hoertz,https://play-lh.googleusercontent.com/a-/ACNPEu_rjnJBjfPjonjZqU2c8z8b_X-MDXDMRkixQNG2BTA,"The ads have gotten so bad I had to jump ship. It seems like every other post is a sponsored one and it makes finding meaningful content tiresome, at best. There are so many great alternatives available. Especially if you are willing to pay a few bucks to get them ad-free.",71,9.64.0-release.0,22-10-2022 12:09,most_relevant
292cbb2f-f6c8-43bb-974b-5a29dd5df346,NEHA1222,https://play-lh.googleusercontent.com/a-/ACNPEu8KpPq5ySBW8jsK_7xtAybrtpNftZbXJjSd2KE,45 second videos! Really? About a week ago I was able to upload videos up to 2 minutes. Now I can't upload a video longer than 45 seconds. Not only that but Twitter chooses the portion of the video you can upload so I can't even move it around to edit which section I want to upload. In addition Twitter introduced Twitter stories which I thought was a great feature. Then they decide to remove the feature. Please update and fix these issues. This is getting ridiculous day by day.,10,9.65.1-release.0,29-10-2022 20:23,most_relevant
0ceb49f2-7346-48d8-9d60-fa7000d4e859,Claire Ashinze,https://play-lh.googleusercontent.com/a-/ACNPEu9qARqhzdBE1K8HSdonUP0Y65XfMKU8kvgk6tLQqQ,"I heard fleet is back, also the like button has been changed to blue but android users don't have these features. Please we need the android update, also endeavour to add the voice note option during the update as we've been cheated by the former owners of twitter. Thank you.",5,9.65.1-release.0,04-11-2022 17:43,most_relevant
2f7a01bb-b05c-4b7e-8699-93f0be5b78cb,Terrence Lee,https://play-lh.googleusercontent.com/a-/ACNPEu8URTUI6l7F20sm_xlAIynsjvuIoXwl1IHVSjUOzA,"I dislike the new update on Twitter. My issue is whenever i tap into the video, i can't enjoy the full view because of the caption. When i try tapping to make the caption go away it pause instead. Smh.. please go back the way it was before.",10,9.63.0-release.0,23-10-2022 19:08,most_relevant
b755edc8-4eeb-4b71-85b9-5dcd92ef1c33,d &,https://play-lh.googleusercontent.com/a-/ACNPEu_voqWhaCWpFYCXYHAG8vJuhS6VH3f2BYt9dFbhuQ,"The part in which we can interact with each other is perfect. But lately I have been facing issues related to account management. It literally locked 3 of my accounts and there was no reason to. It said that I had violated the rules of Twitter but I haven't even tweeted a single thing. And when I try to log in into those accounts, it forces me to enter both phone no. and email and when I do, it says that I have already entered them in another account. I lost 3 of my accounts.",6,9.65.1-release.0,03-11-2022 08:38,most_relevant
de006863-c871-43d3-9a0c-95880d490fbb,Rae B,https://play-lh.googleusercontent.com/a-/ACNPEu-aREPTiRjUElJw2E5oy_puym3bhjcpZmcTAHHXrA,was fine for years then the recent updates removed the double tap skip forward/backward 5sec which was honestly the best feature. also lately videos have been playing no sound so you have to come off the video then click on it again. very tedious and ruins the app,11,9.64.0-release.0,24-10-2022 19:20,most_relevant
ab0ee94a-f8e8-4369-bfa9-21f9433e8ee3,Diva Queen,https://play-lh.googleusercontent.com/a/ALm5wu2Fkgu6o6-IckVYH7772fj1waLfkFeHsBuRYPD1=mo,"New UI is unlikable. The font disparity on the dashboard irks me. Also, suggestions can be overwhelming. Keep the TL presentation clean. It's becoming a lot like IG Reels but for tweets. Audio playing even when it's off screen is off-putting. Better search and DM features could be worked on.",13,9.63.0-release.0,16-10-2022 16:32,most_relevant
616ae389-5d6d-4cfb-bef6-9a8de52907b4,Tori Christiano,https://play-lh.googleusercontent.com/a-/ACNPEu_5sN1qGsagu7heY9yUkRD3S7yn8LhBstXgNABA924,"I have an issue with twitter ""logging (me) out"" when I close the app. When I attempt to log in at this screen, it gives me an error. But if I end the twitter task and re-open, I'll be properly logged in. This has been happening since early June, throughout updates.",14,9.65.1-release.0,28-10-2022 18:11,most_relevant
62e50a7d-080b-448f-ad26-f529445c3553,Jason Polites,https://play-lh.googleusercontent.com/a-/ACNPEu83uxM23gGHMDlGesVOF3S-6wgV4JCmiHL0U9dx8Cw,"The app is generally pretty good, but somewhere along the way someone at Twitter decided to dynamically reload the contents of the feed, while its open. This has made the app incredibly frustrating as you're reading a bunch of tweets, then suddenly they disappear and are replaced with others. Really frustrating",85,9.58.1-release.0,19-09-2022 03:43,most_relevant
409b1a46-c4a1-4c76-80af-5b36268558ea,Hartono Wongso,https://play-lh.googleusercontent.com/a-/ACNPEu9A6n4EjR1mHixXLTJatUbkXAD9T_TYGdSwQkC-,"Usually im neutral with the way the app works. I usually send links of tweets that has medias in it that i like into my DM. So,my DM is full of links. This app before the update can just open the link that has tweet in it,but after the update it will send you to browser first before you click 'switch to app' which is annoying as heck. Hoping you guys can revert this setting that click tweet link on DM can be opened on the app itself,not through browser. thanks.",54,9.61.0-release.0,02-10-2022 09:34,most_relevant
93812c55-900b-4032-bd7e-c02eda98ded4,Sarah Dumphy,https://play-lh.googleusercontent.com/a-/ACNPEu_htbg5j8cH_KaCOzD35zspPQiAY1wRMAceIaIo8A,EXTREMELY LAGGY since last few updates (Twitter has stopped responding errors too). New Stickers are no longer Twitter emoji style 😡😡 New select tweet text doesn't copy links like previous full copy. Would prefer a return to the hold tap copy all of a tweet!!! Happy video change was reverted. Will crash if I copy&paste links+emoji & go to add something to it. Some emoji like candle don't load in Twitter's style even though that option is on (maybe Samsung related).,130,9.64.0-release.0,23-10-2022 06:55,most_relevant
dbcf1321-2656-4378-a0aa-ea63817924be,A J,https://play-lh.googleusercontent.com/a-/ACNPEu96ld2WYe8VwfxfVDfGvCgIb6hhZIVTbcQKcuASDw,"The new video player is the worst. Text of the tweet itself is coming up on the video, can't watch the video without distraction, can't even watch it since texts come on top. Can't skip forward or backward with double tap 🤦🏻",11,9.64.0-release.0,22-10-2022 08:21,most_relevant
03699030-4577-4cf4-b875-4df210cee784,walhart iscute,https://play-lh.googleusercontent.com/a-/ACNPEu_Kuyw3fYcqjVZHf8JoWRNEY-9VvGe2ObDq1XoE5Q,"New update feels very unoptimized and slower than before. When playing a video, the bottom half of the screen is covered by whoever posted the video which is extremely annoying.",9,9.63.0-release.0,14-10-2022 14:52,most_relevant
f76a76b4-7970-438a-acd3-47494c687d63,Richelle M,https://play-lh.googleusercontent.com/a-/ACNPEu-zilZ-iKFHXcwJOE8myUkZWUq8FSLd9UwpEUcAFQ,"Glitchy notifications. For like the last month I get maybe 1 out of 10 notifications. When I tried contacting through both the app the ""contact us"" glitched out and the email here on Google play returned as un-sendable.",8,9.63.0-release.0,15-10-2022 06:11,most_relevant
50165816-be91-470e-a0cf-94d1bcde87c6,Alex E,https://play-lh.googleusercontent.com/a-/ACNPEu_HIfTe5F0qcD6Xx-OfPtGIOIz0S54cHSADeHPcSLM,"Good app but there's a few bugs. Notifications don't always work, loading tweets on profile pages doesn't work until you refresh sometimes and searching for something and then going back doesn't work so you have to close the app. Also video pop up is see through so you can see text behind it. Please fix.",50,9.58.2-release.0,23-09-2022 14:09,most_relevant
6610ca64-fdeb-40a6-9f7b-e47ba5e03347,Silent Whisper,https://play-lh.googleusercontent.com/a-/ACNPEu9z3W_JM1YC68YLCcDkX2kxtMXxmXe3b_BHUqlaGA,"Latest updates , and there seems to be no update on my feed . Even though I have been following different topics, while it use to be updated every few minutes, now there seems to be nothing, at all, not even after a few hours, it never give any updates at all. I will change the rating once this issue has been resolved. There is no point for me at this moment to use this app.",7,9.64.0-release.0,24-10-2022 13:31,most_relevant
0faa3bd2-7029-479c-99d8-ff0dc9f19280,Ka Sa,https://play-lh.googleusercontent.com/a-/ACNPEu-sU0fbu3AC1UIeAkEXuG8tk5RMfoYthCZpHHbB_Ds,"I am using Samsung Note 9. After so long, I have decided to install the Android 10 version which caused a lot of issues, had to do factory reset, eventually. As I had to uninstall all my applications, I then started to reinstall all those ones after Android 10 software update, Twitter crashed so many times. Had to clear cache/clear data. Uninstalled/reinstalled with no success. What is the steps I can follow to get over with this issue you may suggest? Thanks for any help.",55,9.58.1-release.0,18-09-2022 14:24,most_relevant
a7e436fe-471c-4967-8d24-06955bab9244,Artur Grinenko,https://play-lh.googleusercontent.com/a-/ACNPEu8Cac8YMf_P6-oUrLTQoXw_eui3v-rXiS7Csm0fxQ,"Ok so forced cc on videos seems to be gone, so thats +1 star, but the app is still in a miserable state. The recent additions: links to profiles don't open in the app, it just shows a loading; a shared tweet in a DM opens in the in-app browser. Oh and the usual: the app resets the scroll to the top randomly, sometimes tweets load in between two tweets and you're left to wonder where did the next tweet you started reading go...",38,9.62.0-release.0,06-10-2022 14:22,most_relevant
05d0dd11-6daa-4a9a-8016-92ca5a3477c5,nico arce,https://play-lh.googleusercontent.com/a/ALm5wu2GCF0Z00deLWbfJSL9leaKIpPbfhkoTjE-LXTa=mo,"Twitters algorithm is awful. it tends to auto refresh tweets while im in the middle of reading something and all of a sudden it's gone. it also ads like 35 tweets per second everytime I'm scrolling so my feed is NEVER in order. i don't mind the ads but I'm seeing other people's likes and ""topics"" is extremely unnecessary. and now it added captions that i cannot turn off to videos that take up a 1/4 of the screen? please for the love god fix this.",118,9.56.2-release.0,26-08-2022 21:07,most_relevant
9cc15ccb-8207-4b36-a438-77a79fafbb84,Irish Pearl Sanorias,https://play-lh.googleusercontent.com/a-/ACNPEu-nDLvTJSM52GQQESmcIKbmIbGHZ2U_vqVcJUgeuQ,"I often get the message ""playback error"" when trying to watch videos. I can't enjoy clips or videos now! It scrolls or refreshes itself and it's annoying when I'm reading something or when I spotted something interesting. The app could have been great but lately it's been really buggy on my end.",95,9.61.0-release.0,30-09-2022 19:49,most_relevant
7910b559-e989-422b-8d6e-4f135fcd3e06,Stelio Senja,https://play-lh.googleusercontent.com/a/ALm5wu1zNRXIX6fK8AEc81OV2wnNCwIwa7j5VPmHu6T8=mo,"I dont know whats besn happening recently, every single time i open the app it just stops, i havent been able to see anything for a few days now. If this gets fixed ill bump it up to 4 stars, but until that happens, its gonna stay at 2.",4,9.65.0-release.0,26-10-2022 23:54,most_relevant
6cdcd067-4d93-4687-b4a4-4c9610d39783,Reed Schneider,https://play-lh.googleusercontent.com/a-/ACNPEu-76NAe6KOpY6z6w2usfr90w76I_P9rnTGngZS22w,"The latest update auto-captions all videos. This is extremely annoying and the captions are frequently wrong. Furthermore, when you press the button (in every individual video) to turn them off, nothing happens. Please let me turn this useless and intrusive feature off permanently in the settings.",102,9.56.2-release.0,27-08-2022 03:40,most_relevant
032a23ab-4b17-4c20-83f0-08d0ae8d7635,Chong Cuang Haw,https://play-lh.googleusercontent.com/a/ALm5wu0OjfAt5TYE6biWG-anMsqmwmJ1utqlG0aFqgvS=mo,"It keeps on auto log out these days after I closed the app and reopened. When I'm trying to log back in, it just couldn't let me. Even after I uninstalled and installed the app, it will still happen again the next day.",4,9.65.1-release.0,29-10-2022 13:27,most_relevant
0910803f-1f59-4d0a-8b96-72a4963d792f,Aidan Larson,https://play-lh.googleusercontent.com/a/ALm5wu0SDElyBgNH3ZJwJzFxUhszcooJv0v2sUFZMM2V=mo,"Elon is cool, but the app is very buggy. Can't hear spaces and can't leave them without force stopping the app. The following/followers numbers are all out of wack too. Needs major fixing.",4,9.65.1-release.0,30-10-2022 13:26,most_relevant
972136f1-ca0c-41c7-869d-1e89b50a13fd,Juan Matteo,https://play-lh.googleusercontent.com/a-/ACNPEu98LrX71G_Ua6P3hnGhxLXbpcX63A22pV1oMVGN2A,"The Twitter Circle feature and Twitter Blue became available to me for a few minutes until it disappeared when I opened the app. The app has a constant tendency to not show images and play videos as well as not responding. Now recently, whenever I reply to a tweet, it shows that it failed to send even if that person doesn't block me.",122,9.54.0-release.0,12-08-2022 12:47,most_relevant
a2938941-f2a5-4dee-b82d-16054cd26550,Kim Cee,https://play-lh.googleusercontent.com/a/ALm5wu29pFhS4yErxrDLfQK7gKXfGrcxeB2bMOah9oRZ=mo,"Hi! I'd like to be able to see the updates on accounts I've reported; haven't been able to do so in weeks. I get the notifications, but am unable to click on them for review. **Why is this still a problem even after multiple updates???**",4,9.63.0-release.0,13-10-2022 17:24,most_relevant
4ff3d6d7-1e90-45d8-ab19-0f8ce8c59f75,Mario Milanović,https://play-lh.googleusercontent.com/a-/ACNPEu_Ft1Wnmkzt0R9t6PjNHRbGUj-rtEgbwhjvJ72Vlw,"You'll get 5 stars again when you fix problems with notifications on the phone. When I am IN the chat, notifications for that chat still pop up constantly. Extremely annoying, especially in group chats where messages come very often.",17,9.65.0-release.0,28-10-2022 11:49,most_relevant
b96e0e80-6230-4f0a-8141-7598cc3ea49e,Richard Cosner,https://play-lh.googleusercontent.com/a-/ACNPEu8LcO97i_ZZxgyOddlqI5s0qt7pIaJExXNj4hnKfg,Since the update the app tries to play sound even though I have it turned off. Please fix. Video plays as I scroll down as soon as it hits it blips with sound at my current sound level and stops.,33,9.64.0-release.0,22-10-2022 22:46,most_relevant
bb944172-3477-43c6-a5b7-cf679477367d,Miles Savva,https://play-lh.googleusercontent.com/a/ALm5wu0toi7-SAfLYsw1Ub_4uqch2Hijo436V6_uVGDT=mo,"Recently twitter has been draining my battery even when I'm not using it, and leaving my phone hot to touch (I can see from battery settings it is drawing 5-10x the power of the reddit app, for example). Also irritating when you're reading a tweet and the feed suddenly changes order so you can't find it. It used to work perfectly in 2020.",84,9.54.0-release.0,14-08-2022 15:52,most_relevant
0b1b9d78-f305-4374-a45b-3fee507bcd8a,Vulcan Data,https://play-lh.googleusercontent.com/a-/ACNPEu90sOh0WuYpJvZhM4RLQuBGUajfriK-E45K8klIyuU,"April 2022 Constantly Crashes! 🚫⭐ October 2022 Constantly auto scrolling to the top after any type of interaction. It also auto pops my keyboard, I've tried contacting @TwitterSupport to no avail! ⭐⭐ Not Much Better. At least it's not crashing anymore! 🤷",6,9.63.0-release.0,21-10-2022 05:43,most_relevant
3ca1b6f5-f6ae-4e7a-b601-a231bf1f04c6,Jordana,https://play-lh.googleusercontent.com/a-/ACNPEu9GUbk5kLn_e1ppQ2aQ57Oe-w7FajiaWE1Eh_9n,"Don't like the new DM layout or functions, messages you sent don't open or load and then just kick you out back to the main DM list menu. You should go back to the old style and layout, there was nothing wrong with it and at least it worked properly!",24,9.62.0-release.0,06-10-2022 08:16,most_relevant
f7b1fe7a-3026-41bf-b769-35403ac8bcb2,Susan D,https://play-lh.googleusercontent.com/a-/ACNPEu_0vreJoXFnweUC6Y-y3MvDOiGz_YOeH5kkVOVAXA,"Recent update has broken the chat. Notifications have to be manually cleared, even if you are in the chat when a message arrives. The chat reactions are too spaced out wasting screen estate, messages are too spaced out, don't need to see that message has been 'sent', I know that and the chat scroll is BAD. And the problem where if you read a thread of comments it bounces all the way back to the original post is back.",17,9.61.0-release.0,07-10-2022 11:38,most_relevant
37441db0-2fbe-46d4-a58f-b85069aa7287,Winky813,https://play-lh.googleusercontent.com/a-/ACNPEu-dgdDu5OXD7C5HkdKS0zJmcOIzTHPT8YPKHyZ-,"Most recent update has caused some issues. I have 3 accounts I swap between. One of them works fine, another has a notification badge on the icon where you switch accounts that will just not go away despite not having any notifications and the last account I cannot check notifications for accounts that I have turned them on for under the notifications tab. I still receive push notifications fine on the last account, but I cannot check them on the notifications tab when I open the app.",112,9.61.0-release.0,01-10-2022 08:37,most_relevant
6b051aa5-c162-43ed-b281-e8b2b607ca0d,Dimi S,https://play-lh.googleusercontent.com/a-/ACNPEu_YNAsNgn39q0zlUHLEFz9mlxDTXCvCbUgKoZ2U,"Update: Auto-scrolling to the top of page still present. After update, it keeps scrolling to the top of the page after vieweing a post, so I have to scroll all the way down to the post I last viewed. Moving on to browser. Other than that, good response, but the aforementioned glitch is a dealbraker.",41,9.58.2-release.0,26-09-2022 02:04,most_relevant
0b2be3a9-47dd-4829-8cab-7c95b814ef82,David Grenke (HeraldicHunter25),https://play-lh.googleusercontent.com/a-/ACNPEu-21TmdCtI5pRgYTuO-q1-6LzTDo11XmhHOenvg5g,I'd like to disable to closed captions when I click on a video because its really annoying with how much of the screen it takes up. Like I understand that it's a useful feature for alot of people but I'd like to be able to opt out of the feature rather than it just being forced to be used.,21,9.56.2-release.0,28-08-2022 04:52,most_relevant
9e31fd2d-42d1-4de1-a08e-211275244562,Subharthi,https://play-lh.googleusercontent.com/a-/ACNPEu_SaEHq5VtS8Qfyd7aRsmkVtTaD6jEtrRipzxkZMg,"Good social media app, let down by some very annoying bugs and glitches. It stutters on scrolling, randomly refreshes back to top and sometimes doesn't let me download images. Recently, switching on the two factor authentication causes the app to crash. This is just ridiculous.",120,9.62.0-release.0,07-10-2022 14:43,most_relevant
6be5e231-398f-4051-a393-2e0e154f0e5f,MrJavishjoel,https://play-lh.googleusercontent.com/a-/ACNPEu88mUTPy05I4G7nUZD4EDem_t63RPLb5Kc3p6KeSg,"This app just get worse with every update. It randomly refreshes the feed and sends you all the way up, when watching a video from the feed you can activate the sound of it but when you put the video on full screen you cannot hear the sound or you cannot watch the video, idk man",33,9.54.0-release.0,13-08-2022 08:22,most_relevant
c986a168-6840-4711-bfe8-89f69118a730,Abdulrazzak Alhallak,https://play-lh.googleusercontent.com/a-/ACNPEu8AZ0PWeOg709qs2ISaBOzahODKPLtV5LhdkEkk,"This application is very bad for Android users. Updates and good features always come to the iPhone first and are delayed for Android, and it may never reach us. The opposite happens with updates and bad features. In addition, they do not fix the problems on Android until after months",21,9.56.2-release.0,30-08-2022 20:38,most_relevant
ca2e0d31-5458-4a38-8991-073c8eda08c0,Stephanie Barajas,https://play-lh.googleusercontent.com/a/ALm5wu0RWlBbLljd_SqL0ylR0V2Ie4cu6ZQmDpan6RY4=mo,"I'm paying for a half functional app. It used to work better but the recent update made it so it's not great. The main reason I paid was for the bookmarks, but it too doesn't work well now. It won't let me see most of my bookmark folder, hence it loses it's purpose. Also, it constantly refreshes by itself. Used to be better. Probably gonna go back to not paying.",23,9.56.2-release.0,28-08-2022 15:29,most_relevant
01fd33b9-e62d-4683-b9ab-f2e23c87896a,Isaiah Lacoste,https://play-lh.googleusercontent.com/a-/ACNPEu9BceZ2m06Fj1KPDA0ndwCvLZFjCW4tOe1zjPpU,"The auto generated subtitles are very annoying and can't even be turned off, i think it should be made into a settings option. It literally covers more than half the screen at times and I really hope it is fixed ASAP.",24,9.56.2-release.0,28-08-2022 19:19,most_relevant
e11a32d8-5d68-43ee-b1ba-eb93c9b922e8,bee bee,https://play-lh.googleusercontent.com/a-/ACNPEu92V8pXLLKG4xksXNQFLm214VnWTVEBsf6dVgMgXg,"The recent updates made me not received any notifications for my dm, mentions and so on. It's extremely annoying and I don't know when people reply me or stuffs. I have to open the apps to check them out. That's so so so annoying and terrible. Please fix this problem.",16,9.61.0-release.0,03-10-2022 08:43,most_relevant
